Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772304278,100,,Aggregated,49.300000,0.000000,140,170,210,250,2100,2300,2500,2800,3800,3800,3800,939,0,140.0,390.68472800860576,3.021299999090843,3785.2313999974285,665.3972310969116
1772304279,100,,Aggregated,49.300000,0.000000,140,170,210,260,2100,2300,2500,2800,3800,3800,3800,989,0,140.0,383.75363478266564,3.021299999090843,3785.2313999974285,672.2932254802831
1772304280,100,,Aggregated,46.100000,0.000000,140,170,210,260,1400,2200,2500,2800,3700,3800,3800,1042,0,140.0,375.1410892514906,3.021299999090843,3785.2313999974285,678.8829174664107
1772304281,100,,Aggregated,45.500000,0.000000,140,170,210,240,1100,2200,2500,2800,3700,3800,3800,1077,0,140.0,368.07257753021906,3.021299999090843,3785.2313999974285,682.8867223769731
1772304282,100,,Aggregated,46.600000,0.000000,140,170,200,240,950,2200,2500,2700,3700,3800,3800,1132,0,140.0,358.45485530039485,3.021299999090843,3785.2313999974285,688.6660777385159
1772304283,100,,Aggregated,44.900000,0.000000,140,170,200,230,830,2200,2500,2700,3700,3800,3800,1174,0,140.0,350.19300758097523,3.021299999090843,3785.2313999974285,692.7223168654174
1772304284,100,,Aggregated,45.800000,0.000000,140,170,200,230,750,2200,2400,2600,3700,3800,3800,1224,0,140.0,342.959768464104,3.021299999090843,3785.2313999974285,697.1928104575163
1772304285,100,,Aggregated,46.100000,0.000000,140,170,200,230,600,2200,2400,2600,3700,3800,3800,1264,0,140.0,336.6895044304029,3.021299999090843,3785.2313999974285,700.5134493670886
1772304286,100,,Aggregated,45.500000,0.000000,140,170,200,230,560,2200,2400,2600,3700,3800,3800,1318,0,140.0,329.95864044005566,3.021299999090843,3785.2313999974285,704.6623672230653
1772304287,100,,Aggregated,45.700000,0.000000,140,170,200,230,550,2200,2400,2600,3700,3800,3800,1359,0,140.0,325.54200551876784,3.021299999090843,3785.2313999974285,707.5974981604121
1772304288,100,,Aggregated,46.000000,0.000000,140,170,200,220,530,2200,2400,2600,3700,3800,3800,1411,0,140.0,318.8254575478501,3.021299999090843,3785.2313999974285,711.0737065910702
1772304289,100,,Aggregated,45.700000,0.000000,140,170,200,220,500,2200,2300,2600,3700,3800,3800,1453,0,140.0,314.60978754302386,3.021299999090843,3785.2313999974285,713.6992429456297
1772304290,100,,Aggregated,47.200000,0.000000,140,170,200,230,510,2200,2300,2500,3700,3800,3800,1504,0,140.0,311.72981236703833,3.021299999090843,3785.2313999974285,716.686835106383
1772304291,100,,Aggregated,45.700000,0.000000,140,170,200,230,480,2200,2300,2500,3700,3800,3800,1552,0,140.0,307.17358408507147,3.021299999090843,3785.2313999974285,719.3202319587629
1772304292,100,,Aggregated,45.700000,0.000000,140,170,200,230,470,2200,2300,2500,3700,3800,3800,1600,0,140.0,302.65042912503304,3.021299999090843,3785.2313999974285,721.794375
1772304293,100,,Aggregated,47.000000,0.000000,140,170,200,230,450,2100,2300,2500,3700,3800,3800,1642,0,140.0,299.14193775885076,3.021299999090843,3785.2313999974285,723.84287454324
1772304294,100,,Aggregated,46.900000,0.000000,140,170,200,230,470,2100,2300,2500,3700,3800,3800,1690,0,140.0,298.91247639056957,3.021299999090843,3785.2313999974285,726.0597633136094
1772304295,100,,Aggregated,46.400000,0.000000,140,170,200,230,460,2100,2300,2500,3700,3800,3800,1733,0,140.0,296.9446348528902,3.021299999090843,3785.2313999974285,727.9451817657242
1772304296,100,,Aggregated,46.400000,0.000000,140,170,200,230,470,2100,2300,2500,3700,3800,3800,1780,0,140.0,299.64111696633137,3.021299999090843,3785.2313999974285,729.8955056179775
1772304297,100,,Aggregated,46.300000,0.000000,140,170,200,230,460,2100,2300,2500,3700,3800,3800,1823,0,140.0,295.493240592474,3.021299999090843,3785.2313999974285,731.5918815139879
1772304298,100,,Aggregated,46.200000,0.000000,140,170,200,220,440,2100,2300,2500,3700,3800,3800,1871,0,140.0,291.0664696953917,3.021299999090843,3785.2313999974285,733.3955104222341
1772304299,100,,Aggregated,45.600000,0.000000,140,170,190,220,430,2100,2300,2500,3700,3800,3800,1917,0,140.0,287.75772749091294,3.021299999090843,3785.2313999974285,735.0401669274909
1772304300,100,,Aggregated,45.200000,0.000000,140,170,190,220,420,2100,2300,2500,3700,3800,3800,1961,0,140.0,284.29560000004614,3.021299999090843,3785.2313999974285,736.5400305966343
1772304301,100,,Aggregated,46.300000,0.000000,140,170,190,220,410,2100,2300,2500,3400,3800,3800,2011,0,140.0,280.9605486325754,3.021299999090843,3785.2313999974285,738.1640974639483
1772304302,100,,Aggregated,45.400000,0.000000,140,170,190,220,390,2000,2300,2500,3400,3800,3800,2061,0,140.0,277.25627578848224,3.021299999090843,3785.2313999974285,739.7093643862203
1772304303,100,,Aggregated,45.500000,0.000000,140,170,190,220,390,1800,2300,2500,3400,3800,3800,2103,0,140.0,274.6897030433103,3.021299999090843,3785.2313999974285,740.9505468378507
1772304304,100,,Aggregated,44.800000,0.000000,140,170,190,210,380,1600,2300,2500,3400,3800,3800,2150,0,140.0,271.6017092093168,3.021299999090843,3785.2313999974285,742.28
1772304305,100,,Aggregated,46.000000,0.000000,140,170,190,210,370,1500,2300,2500,3400,3800,3800,2193,0,140.0,269.73044733243876,3.021299999090843,3785.2313999974285,743.4509803921569
1772304306,100,,Aggregated,45.600000,0.000000,140,170,190,210,360,1200,2300,2500,3400,3800,3800,2246,0,140.0,267.45365218166137,3.021299999090843,3785.2313999974285,744.8259127337489
1772304307,100,,Aggregated,45.700000,0.000000,140,170,190,210,350,1100,2300,2500,3400,3800,3800,2296,0,140.0,264.72148048781736,3.021299999090843,3785.2313999974285,746.0644599303135
1772304308,100,,Aggregated,45.800000,0.000000,140,160,190,210,350,1100,2300,2500,3400,3800,3800,2338,0,140.0,262.165102865702,3.021299999090843,3785.2313999974285,747.0637296834901
1772304309,100,,Aggregated,46.500000,0.000000,140,160,190,210,340,960,2300,2500,3400,3800,3800,2378,0,140.0,260.02255462574027,3.021299999090843,3785.2313999974285,747.9823380992431
1772304310,100,,Aggregated,46.300000,0.000000,140,160,190,210,350,940,2300,2500,3400,3800,3800,2426,0,140.0,259.7388253503776,3.021299999090843,3785.2313999974285,749.0461665292663
1772304311,100,,Aggregated,46.300000,0.000000,140,160,190,210,360,970,2300,2500,3400,3800,3800,2475,0,140.0,260.62849846463996,3.021299999090843,3785.2313999974285,750.0909090909091
